Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Exchange
CBMX,CombiMatrix Corporation,2.8901,31973887.26,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/cbmx,nasdaq
CBMXW,CombiMatrix Corporation,2.031,0,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/cbmxw,nasdaq
CMCSA,Comcast Corporation,49.56,1.29181E+11,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/cmcsa,nasdaq
CMCSK,Comcast Corporation,48.37,1.26079E+11,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/cmcsk,nasdaq
CBSH,"Commerce Bancshares, Inc.",45.64,4379649817,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cbsh,nasdaq
CVGI,"Commercial Vehicle Group, Inc.",8.68,257948360,n/a,2004,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/cvgi,nasdaq
COMM,"CommScope Holding Company, Inc.",22.94,4264285792,n/a,2013,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/comm,nasdaq
JCS,"Communications Systems, Inc.",12.5,106955912.5,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/jcs,nasdaq
CBIN,"Community Bank Shares of Indiana, Inc.",22.51,76351556.45,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cbin,nasdaq
ESXB,Community Bankers Trust Corporation.,4.02,87285640.92,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/esxb,nasdaq
CYHHZ,"Community Health Systems, Inc.",0.06,0,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/cyhhz,nasdaq
CTBI,"Community Trust Bancorp, Inc.",40.81,646097676.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ctbi,nasdaq
CWBC,Community West Bancshares,6.99,57203748.45,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cwbc,nasdaq
COB,CommunityOne Bancorp,11.02,242145556.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cob,nasdaq
CVLT,"CommVault Systems, Inc.",64.48,3062498556,n/a,2006,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cvlt,nasdaq
GSJK,"Compressco Partners, L.P.",24.54,381677074,n/a,2011,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/gsjk,nasdaq
CGEN,Compugen Ltd.,10.07,487191040.9,n/a,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cgen,nasdaq
CPSI,"Computer Programs and Systems, Inc.",63.42,708017709,n/a,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/cpsi,nasdaq
CTG,"Computer Task Group, Incorporated",16.51,304702665.9,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ctg,nasdaq
CPWR,Compuware Corporation,10.32,2251699376,n/a,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cpwr,nasdaq
SCOR,"comScore, Inc.",32.97,1139392921,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/scor,nasdaq
CHCI,"Comstock Holding Companies, Inc.",1.7168,35627900.58,n/a,2004,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/chci,nasdaq
CMTL,Comtech Telecommunications Corp.,31.72,486163463.2,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/cmtl,nasdaq
CNSI,Comverse Inc.,34.34,763442656.2,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/cnsi,nasdaq
CNAT,Conatus Pharmaceuticals Inc.,8.42,131519381.2,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cnat,nasdaq
CNCE,"Concert Pharmaceuticals, Inc.",12.31,211955069.5,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cnce,nasdaq
CNQR,"Concur Technologies, Inc.",96.96,5490944281,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cnqr,nasdaq
CCUR,Concurrent Computer Corporation,8.21,76042973.98,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/ccur,nasdaq
CNMD,CONMED Corporation,42.49,1156004015,n/a,1987,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/cnmd,nasdaq
CTWS,"Connecticut Water Service, Inc.",33.99,376142721.2,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/ctws,nasdaq
CNOB,"ConnectOne Bancorp, Inc.",48.35,247637531.2,n/a,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/cnob,nasdaq
CONN,"Conn&#39;s, Inc.",38.78,1395880361,n/a,2003,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/conn,nasdaq
CNSL,"Consolidated Communications Holdings, Inc.",19.65,791033445.8,n/a,2005,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/cnsl,nasdaq
CWCO,Consolidated Water Co. Ltd.,12.79,187836459.6,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/cwco,nasdaq
CTCT,"Constant Contact, Inc.",23.92,748489833.5,n/a,2007,Technology,Advertising,http://www.nasdaq.com/symbol/ctct,nasdaq
CPSS,"Consumer Portfolio Services, Inc.",6.74,164707375,n/a,1992,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/cpss,nasdaq
CTRL,Control4 Corporation,20.14,461245998,n/a,2013,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/ctrl,nasdaq
CNVR,"Conversant, Inc.",27.605,1859363539,n/a,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/cnvr,nasdaq
CPRT,"Copart, Inc.",35.92,4521205967,n/a,1994,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/cprt,nasdaq
CORT,Corcept Therapeutics Incorporated,4.07,409805300.4,n/a,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cort,nasdaq
BVA,Cordia Bancorp Inc.,4.4,12213528.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bva,nasdaq
CORE,"Core-Mark Holding Company, Inc.",70.05,807884408.4,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/core,nasdaq
COCO,"Corinthian Colleges, Inc.",1.37,119515372.3,n/a,1999,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/coco,nasdaq
CSOD,"Cornerstone OnDemand, Inc.",46.39,2449446091,n/a,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/csod,nasdaq
CNDO,"Coronado Biosciences, Inc.",1.97,86850182.39,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cndo,nasdaq
CRRS,"Corporate Resource Services, Inc.",2.91,459043770,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/crrs,nasdaq
CRVL,CorVel Corp.,49.48,1035349851,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/crvl,nasdaq
COSI,"Cosi, Inc.",1.18,21353406.26,n/a,2002,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cosi,nasdaq
CSGP,"CoStar Group, Inc.",185.92,5364453689,n/a,1998,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/csgp,nasdaq
COST,Costco Wholesale Corporation,111.66,49116727010,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/cost,nasdaq
CPAH,CounterPath Corporation,1.38,58306320.66,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cpah,nasdaq
CRRC,Courier Corporation,15.39,177725597.6,n/a,n/a,Consumer Services,Publishing,http://www.nasdaq.com/symbol/crrc,nasdaq
CVTI,"Covenant Transportation Group, Inc.",10.3,153593517.6,n/a,1994,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/cvti,nasdaq
COVS,Covisint Corporation,7.27,272555935,n/a,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/covs,nasdaq
COWN,"Cowen Group, Inc.",4.28,492379965.4,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/cown,nasdaq
CRAI,"CRA International,Inc.",21.73,218751085.9,n/a,1998,Miscellaneous,Other Consumer Services,http://www.nasdaq.com/symbol/crai,nasdaq
CBRL,"Cracker Barrel Old Country Store, Inc.",97.22,2315787886,n/a,1981,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cbrl,nasdaq
BREW,"Craft Brew Alliance, Inc.",14.93,283255647.7,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/brew,nasdaq
CRAY,Cray Inc,35.97,1454139083,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/cray,nasdaq
CACC,Credit Acceptance Corporation,140.82,3231420479,n/a,1992,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/cacc,nasdaq
DGLD,Credit Suisse AG,65.19,8866491.9,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/dgld,nasdaq
DSLV,Credit Suisse AG,46.97,26628983.92,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/dslv,nasdaq
GLDI,Credit Suisse AG,14.05,190031898.1,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/gldi,nasdaq
SLVO,Credit Suisse AG,15.47,13149500,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/slvo,nasdaq
TVIX,Credit Suisse AG,7.23,100659074.9,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/tvix,nasdaq
UGLD,Credit Suisse AG,15.64,15415065.52,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ugld,nasdaq
USLV,Credit Suisse AG,45.73,89743432.99,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/uslv,nasdaq
VIIX,Credit Suisse AG,58.9,9893197.4,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/viix,nasdaq
VIIZ,Credit Suisse AG,21.4,2675000,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/viiz,nasdaq
XIV,Credit Suisse AG,30.66,475655652.8,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/xiv,nasdaq
ZIV,Credit Suisse AG,38.6,35512000,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ziv,nasdaq
CREE,"Cree, Inc.",55.02,6694317237,n/a,1993,Technology,Semiconductors,http://www.nasdaq.com/symbol/cree,nasdaq
CRESW,Cresud S.A.C.I.F. y A.,0.046,0,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/cresw,nasdaq
CRESY,Cresud S.A.C.I.F. y A.,9.4997,443545552.9,46690480,1997,Finance,Real Estate,http://www.nasdaq.com/symbol/cresy,nasdaq
CRTO,Criteo S.A.,39.96,371426881.3,9294967,2013,Technology,Advertising,http://www.nasdaq.com/symbol/crto,nasdaq
CROX,"Crocs, Inc.",15.55,1376901636,n/a,2006,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/crox,nasdaq
CCRN,"Cross Country Healthcare, Inc.",8.01,248993164.9,n/a,2001,Technology,Professional Services,http://www.nasdaq.com/symbol/ccrn,nasdaq
CRDS,"Crossroads Systems, Inc.",2.49,32078727.27,n/a,1999,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/crds,nasdaq
CRWS,"Crown Crafts, Inc.",7.83,77176183.59,n/a,n/a,Basic Industries,Textiles,http://www.nasdaq.com/symbol/crws,nasdaq
CRWN,"Crown Media Holdings, Inc.",3.62,1302026888,n/a,2000,Consumer Services,Television Services,http://www.nasdaq.com/symbol/crwn,nasdaq
CRMB,"Crumbs Bake Shop, Inc.",0.6,7225270.8,n/a,n/a,Consumer Non-Durables,Food Chains,http://www.nasdaq.com/symbol/crmb,nasdaq
CRMBU,"Crumbs Bake Shop, Inc.",0.6001,0,n/a,n/a,Consumer Non-Durables,Food Chains,http://www.nasdaq.com/symbol/crmbu,nasdaq
CRMBW,"Crumbs Bake Shop, Inc.",0.055,0,n/a,n/a,Consumer Non-Durables,Food Chains,http://www.nasdaq.com/symbol/crmbw,nasdaq
CSGS,"CSG Systems International, Inc.",25.69,878768530.2,n/a,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/csgs,nasdaq
CSPI,CSP Inc.,7.97,28461196.77,n/a,1982,Technology,EDP Services,http://www.nasdaq.com/symbol/cspi,nasdaq
CSRE,CSR plc,46.01,28250922.17,614017,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/csre,nasdaq
CTCM,"CTC Media, Inc.",8.87,1381154078,n/a,2006,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/ctcm,nasdaq
CTIB,CTI Industries Corporation,5.36,18637502.56,n/a,1997,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/ctib,nasdaq
CTRP,"Ctrip.com International, Ltd.",48.37,7066694090,146096632,2003,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ctrp,nasdaq
CUNB,CU Bancorp (CA),18.3,204566696.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cunb,nasdaq
CBST,"Cubist Pharmaceuticals, Inc.",70.1,5243357325,n/a,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cbst,nasdaq
CBSTZ,"Cubist Pharmaceuticals, Inc.",0.66,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cbstz,nasdaq
CUI,"CUI Global, Inc.",10.5,215923711.5,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/cui,nasdaq
CPIX,Cumberland Pharmaceuticals Inc.,4.51,80584900.99,n/a,2009,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cpix,nasdaq
CMLS,Cumulus Media Inc.,6.43,1399486883,n/a,1998,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/cmls,nasdaq
CRIS,"Curis, Inc.",2.75,236357214.5,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cris,nasdaq
CUBI,"Customers Bancorp, Inc",20.25,491753146.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cubi,nasdaq
CUBIL,"Customers Bancorp, Inc",25.8,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cubil,nasdaq
CUTR,"Cutera, Inc.",11.05,155143182.4,n/a,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/cutr,nasdaq
CVBF,CVB Financial Corporation,15.6,1649242733,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cvbf,nasdaq
CVV,CVD Equipment Corporation,13.66,83106005.7,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cvv,nasdaq
CYAN,Cyanotech Corporation,5.27,28913528.26,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/cyan,nasdaq
CYBX,"Cyberonics, Inc.",62,1663711286,n/a,1993,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/cybx,nasdaq
CYBE,CyberOptics Corporation,8.05,52776854.55,n/a,1987,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/cybe,nasdaq
CYCC,"Cyclacel Pharmaceuticals, Inc.",3.43,64112592.74,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cycc,nasdaq
CYCCP,"Cyclacel Pharmaceuticals, Inc.",8.5,3577327,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cyccp,nasdaq
CYNO,"Cynosure, Inc.",28.55,635611961.8,n/a,2005,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/cyno,nasdaq
CY,Cypress Semiconductor Corporation,10.05,1550721623,n/a,1986,Technology,Semiconductors,http://www.nasdaq.com/symbol/cy,nasdaq
CYRN,CYREN Ltd.,3.59,94612576.02,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/cyrn,nasdaq
CONE,CyrusOne Inc,20.65,468566486.2,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cone,nasdaq
CYTK,"Cytokinetics, Incorporated",8.98,310189773.2,n/a,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cytk,nasdaq
CYTX,Cytori Therapeutics Inc,2.63,198428784.4,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/cytx,nasdaq
CYTXW,Cytori Therapeutics Inc,0.8,0,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/cytxw,nasdaq
CYTR,CytRx Corporation,3.43,190585768.5,n/a,1986,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cytr,nasdaq
DAEG,Daegis Inc,1.28,20972088.32,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/daeg,nasdaq
DJCO,Daily Journal Corp. (S.C.),173,238869058,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/djco,nasdaq
DAKT,"Daktronics, Inc.",14.19,611892765.3,n/a,1994,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/dakt,nasdaq
DARA,"DARA Biosciences, Inc.",2.78,23357693.44,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/dara,nasdaq
DAIO,Data I/O Corporation,2.25,17518619.25,n/a,1981,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/daio,nasdaq
DTLK,Datalink Corporation,13.43,305804753,n/a,1999,Technology,EDP Services,http://www.nasdaq.com/symbol/dtlk,nasdaq
DRAM,Dataram Corporation,3.06,6440265.72,n/a,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/dram,nasdaq
DWCH,Datawatch Corporation,26.6,281145561.2,n/a,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/dwch,nasdaq
DWSN,Dawson Geophysical Company,28.07,226334248.6,n/a,1981,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dwsn,nasdaq
TRAK,"Dealertrack Technologies, Inc.",49.28,2176113583,n/a,2005,Technology,EDP Services,http://www.nasdaq.com/symbol/trak,nasdaq
DECK,Deckers Outdoor Corporation,78.98,2734333961,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/deck,nasdaq
DHRM,Dehaier Medical Systems Limited,7.03,32830100,n/a,2010,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dhrm,nasdaq
DFRG,"Del Frisco&#39;s Restaurant Group, Inc.",27.45,648551322.9,n/a,2012,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/dfrg,nasdaq
DCTH,"Delcath Systems, Inc.",0.2904,43766602.76,n/a,2000,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dcth,nasdaq
DLIA,dELIA*s Inc.,0.851,59072548.8,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/dlia,nasdaq
DGAS,"Delta Natural Gas Company, Inc.",20.14,139519447.2,n/a,1981,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/dgas,nasdaq
DNDN,Dendreon Corporation,2.97,472156314.3,n/a,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/dndn,nasdaq
DENN,Denny&#39;s Corporation,6.39,565381250.9,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/denn,nasdaq
XRAY,DENTSPLY International Inc.,45.49,6451096342,n/a,1987,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/xray,nasdaq
DEPO,"Depomed, Inc.",14.18,802508719.6,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/depo,nasdaq
DSCI,"Derma Sciences, Inc.",12.24,307611677.5,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dsci,nasdaq
DEST,Destination Maternity Corporation,26.87,368447888.8,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/dest,nasdaq
DXLG,"Destination XL Group, Inc.",5.52,279355105.7,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/dxlg,nasdaq
DSWL,"Deswell Industries, Inc.",2.15,34534723.3,n/a,1995,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/dswl,nasdaq
DXM,"Dex Media, Inc.",8.68,153104940.2,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/dxm,nasdaq
DXCM,"DexCom, Inc.",40.04,2915328256,n/a,2005,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dxcm,nasdaq
DLLR,DFC Global Corp,8.81,339848842.3,n/a,2005,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/dllr,nasdaq
DMND,"Diamond Foods, Inc.",34.36,1078285967,n/a,2005,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/dmnd,nasdaq
DHIL,"Diamond Hill Investment Group, Inc.",130.57,429052758.9,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/dhil,nasdaq
FANG,"Diamondback Energy, Inc.",69.7,3523768255,n/a,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/fang,nasdaq
DCIX,Diana Containerships Inc.,3.84,130495334.4,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dcix,nasdaq
DRNA,"Dicerna Pharmaceuticals, Inc.",29.05,483033523,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/drna,nasdaq
DGII,Digi International Inc.,9.86,255146924.2,n/a,1989,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/dgii,nasdaq
DMRC,Digimarc Corporation,31.54,236194765,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/dmrc,nasdaq
DRAD,Digirad Corporation,3.34,61804291.86,n/a,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/drad,nasdaq
DGLY,"Digital Ally, Inc.",6.24,13856107.2,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/dgly,nasdaq
DCIN,Digital Cinema Destinations Corp.,5.31,42121723.68,n/a,2012,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/dcin,nasdaq
DRIV,"Digital River, Inc.",17.23,570077879.4,n/a,1998,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/driv,nasdaq
DCOM,"Dime Community Bancshares, Inc.",16.71,613594040.7,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/dcom,nasdaq
DIOD,Diodes Incorporated,25.2,1176843100,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/diod,nasdaq
DPRX,"Dipexium Pharmaceuticals, Inc.",10,81253770,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/dprx,nasdaq
DTV,DIRECTV,75.72,38613638737,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/dtv,nasdaq
DISCA,"Discovery Communications, Inc.",82.34,19276878912,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/disca,nasdaq
DISCB,"Discovery Communications, Inc.",83.68,19590590568,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/discb,nasdaq
